concentration,lat,lon,date,id
29.63,41.39216,2.009802,2023-01-02 19:00:00,44
29.63,41.39216,2.009802,2023-01-02 20:00:00,45
29.63,41.39216,2.009802,2023-01-02 21:00:00,46
29.63,41.39216,2.009802,2023-01-02 22:00:00,47
29.63,41.39216,2.009802,2023-01-02 23:00:00,48
29.63,41.39216,2.009802,2023-01-03 00:00:00,49
29.63,41.39216,2.009802,2023-01-03 01:00:00,50
29.63,41.39216,2.009802,2023-01-03 02:00:00,51
29.63,41.39216,2.009802,2023-01-03 03:00:00,52
29.63,41.39216,2.009802,2023-01-03 04:00:00,53
29.63,41.39216,2.009802,2023-01-03 05:00:00,54
29.63,41.39216,2.009802,2023-01-03 06:00:00,55
29.63,41.39216,2.009802,2023-01-03 07:00:00,56
29.63,41.39216,2.009802,2023-01-03 08:00:00,57
29.63,41.39216,2.009802,2023-01-03 09:00:00,58
29.63,41.39216,2.009802,2023-01-03 10:00:00,59
29.63,41.39216,2.009802,2023-01-03 11:00:00,60
29.63,41.39216,2.009802,2023-01-03 12:00:00,61
29.63,41.39216,2.009802,2023-01-03 13:00:00,62
29.63,41.39216,2.009802,2023-01-03 14:00:00,63
29.63,41.39216,2.009802,2023-01-03 15:00:00,64
29.63,41.39216,2.009802,2023-01-03 16:00:00,65
29.63,41.39216,2.009802,2023-01-03 17:00:00,66
29.63,41.39216,2.009802,2023-01-03 18:00:00,67
29.63,41.39216,2.009802,2023-01-03 19:00:00,68
29.63,41.39216,2.009802,2023-01-03 20:00:00,69
29.63,41.39216,2.009802,2023-01-03 21:00:00,70
29.63,41.39216,2.009802,2023-01-03 22:00:00,71
29.63,41.39216,2.009802,2023-01-03 23:00:00,72
29.63,41.39216,2.009802,2023-01-04 00:00:00,73
29.63,41.39216,2.009802,2023-01-04 01:00:00,74
29.63,41.39216,2.009802,2023-01-04 02:00:00,75
29.63,41.39216,2.009802,2023-01-04 03:00:00,76
29.63,41.39216,2.009802,2023-01-04 04:00:00,77
29.63,41.39216,2.009802,2023-01-04 05:00:00,78
29.63,41.39216,2.009802,2023-01-04 06:00:00,79
29.63,41.39216,2.009802,2023-01-04 07:00:00,80
29.63,41.39216,2.009802,2023-01-04 08:00:00,81
29.63,41.39216,2.009802,2023-01-04 09:00:00,82
29.63,41.39216,2.009802,2023-01-04 10:00:00,83
29.63,41.39216,2.009802,2023-01-04 11:00:00,84
29.63,41.39216,2.009802,2023-01-04 12:00:00,85
29.63,41.39216,2.009802,2023-01-04 13:00:00,86
29.63,41.39216,2.009802,2023-01-04 14:00:00,87
29.63,41.39216,2.009802,2023-01-04 15:00:00,88
29.63,41.39216,2.009802,2023-01-04 16:00:00,89
29.63,41.39216,2.009802,2023-01-04 17:00:00,90
29.63,41.39216,2.009802,2023-01-04 18:00:00,91
29.63,41.39216,2.009802,2023-01-04 19:00:00,92
29.63,41.39216,2.009802,2023-01-04 20:00:00,93
29.63,41.39216,2.009802,2023-01-04 21:00:00,94
29.63,41.39216,2.009802,2023-01-04 22:00:00,95
29.63,41.39216,2.009802,2023-01-04 23:00:00,96
29.63,41.39216,2.009802,2023-01-05 00:00:00,97
29.63,41.39216,2.009802,2023-01-05 01:00:00,98
29.63,41.39216,2.009802,2023-01-05 02:00:00,99
29.63,41.39216,2.009802,2023-01-05 03:00:00,100
29.63,41.39216,2.009802,2023-01-05 04:00:00,101
29.63,41.39216,2.009802,2023-01-05 05:00:00,102
29.63,41.39216,2.009802,2023-01-05 06:00:00,103
29.63,41.39216,2.009802,2023-01-05 07:00:00,104
29.63,41.39216,2.009802,2023-01-05 08:00:00,105
29.63,41.39216,2.009802,2023-01-05 09:00:00,106
29.63,41.39216,2.009802,2023-01-05 10:00:00,107
29.63,41.39216,2.009802,2023-01-05 11:00:00,108
29.63,41.39216,2.009802,2023-01-05 12:00:00,109
29.63,41.39216,2.009802,2023-01-05 13:00:00,110
29.63,41.39216,2.009802,2023-01-05 14:00:00,111
29.63,41.39216,2.009802,2023-01-05 15:00:00,112
29.63,41.39216,2.009802,2023-01-05 16:00:00,113
29.63,41.39216,2.009802,2023-01-05 17:00:00,114
29.63,41.39216,2.009802,2023-01-05 18:00:00,115
29.63,41.39216,2.009802,2023-01-05 19:00:00,116
29.63,41.39216,2.009802,2023-01-05 20:00:00,117
29.63,41.39216,2.009802,2023-01-05 21:00:00,118
29.63,41.39216,2.009802,2023-01-05 22:00:00,119
29.63,41.39216,2.009802,2023-01-05 23:00:00,120
29.63,41.39216,2.009802,2023-01-06 00:00:00,121
29.63,41.39216,2.009802,2023-01-06 01:00:00,122
29.63,41.39216,2.009802,2023-01-06 02:00:00,123
29.63,41.39216,2.009802,2023-01-06 03:00:00,124
29.63,41.39216,2.009802,2023-01-06 04:00:00,125
29.63,41.39216,2.009802,2023-01-06 05:00:00,126
29.63,41.39216,2.009802,2023-01-06 06:00:00,127
29.63,41.39216,2.009802,2023-01-06 07:00:00,128
29.63,41.39216,2.009802,2023-01-06 08:00:00,129
29.63,41.39216,2.009802,2023-01-06 09:00:00,130
29.63,41.39216,2.009802,2023-01-06 10:00:00,131
29.63,41.39216,2.009802,2023-01-06 11:00:00,132
29.63,41.39216,2.009802,2023-01-06 12:00:00,133
29.63,41.39216,2.009802,2023-01-06 13:00:00,134
29.63,41.39216,2.009802,2023-01-06 14:00:00,135
29.63,41.39216,2.009802,2023-01-06 15:00:00,136
29.63,41.39216,2.009802,2023-01-06 16:00:00,137
29.63,41.39216,2.009802,2023-01-06 17:00:00,138
29.63,41.39216,2.009802,2023-01-06 18:00:00,139
29.63,41.39216,2.009802,2023-01-06 19:00:00,140
29.63,41.39216,2.009802,2023-01-06 20:00:00,141
29.63,41.39216,2.009802,2023-01-06 21:00:00,142
29.63,41.39216,2.009802,2023-01-06 22:00:00,143
29.63,41.39216,2.009802,2023-01-06 23:00:00,144
29.63,41.39216,2.009802,2023-01-07 00:00:00,145
29.63,41.39216,2.009802,2023-01-07 01:00:00,146
29.63,41.39216,2.009802,2023-01-07 02:00:00,147
29.63,41.39216,2.009802,2023-01-07 03:00:00,148
29.63,41.39216,2.009802,2023-01-07 04:00:00,149
29.63,41.39216,2.009802,2023-01-07 05:00:00,150
29.63,41.39216,2.009802,2023-01-07 06:00:00,151
29.63,41.39216,2.009802,2023-01-07 07:00:00,152
29.63,41.39216,2.009802,2023-01-07 08:00:00,153
29.63,41.39216,2.009802,2023-01-07 09:00:00,154
29.63,41.39216,2.009802,2023-01-07 10:00:00,155
29.63,41.39216,2.009802,2023-01-07 11:00:00,156
29.63,41.39216,2.009802,2023-01-07 12:00:00,157
29.63,41.39216,2.009802,2023-01-07 13:00:00,158
29.63,41.39216,2.009802,2023-01-07 14:00:00,159
29.63,41.39216,2.009802,2023-01-07 15:00:00,160
29.63,41.39216,2.009802,2023-01-07 16:00:00,161
29.63,41.39216,2.009802,2023-01-07 17:00:00,162
29.63,41.39216,2.009802,2023-01-07 18:00:00,163
29.63,41.39216,2.009802,2023-01-07 19:00:00,164
29.63,41.39216,2.009802,2023-01-07 20:00:00,165
29.63,41.39216,2.009802,2023-01-07 21:00:00,166
29.63,41.39216,2.009802,2023-01-07 22:00:00,167
29.63,41.39216,2.009802,2023-01-07 23:00:00,168
29.63,41.39216,2.009802,2023-01-08 00:00:00,169
29.63,41.39216,2.009802,2023-01-08 01:00:00,170
29.63,41.39216,2.009802,2023-01-08 02:00:00,171
29.63,41.39216,2.009802,2023-01-08 03:00:00,172
29.63,41.39216,2.009802,2023-01-08 04:00:00,173
29.63,41.39216,2.009802,2023-01-08 05:00:00,174
29.63,41.39216,2.009802,2023-01-08 06:00:00,175
29.63,41.39216,2.009802,2023-01-08 07:00:00,176
29.63,41.39216,2.009802,2023-01-08 08:00:00,177
29.63,41.39216,2.009802,2023-01-08 09:00:00,178
29.63,41.39216,2.009802,2023-01-08 10:00:00,179
29.63,41.39216,2.009802,2023-01-08 11:00:00,180
29.63,41.39216,2.009802,2023-01-08 12:00:00,181
29.63,41.39216,2.009802,2023-01-08 13:00:00,182
29.63,41.39216,2.009802,2023-01-08 14:00:00,183
29.63,41.39216,2.009802,2023-01-08 15:00:00,184
29.63,41.39216,2.009802,2023-01-08 16:00:00,185
29.63,41.39216,2.009802,2023-01-08 17:00:00,186
29.63,41.39216,2.009802,2023-01-08 18:00:00,187
29.63,41.39216,2.009802,2023-01-08 19:00:00,188
29.63,41.39216,2.009802,2023-01-08 20:00:00,189
29.63,41.39216,2.009802,2023-01-08 21:00:00,190
29.63,41.39216,2.009802,2023-01-08 22:00:00,191
29.63,41.39216,2.009802,2023-01-08 23:00:00,192
29.63,41.39216,2.009802,2023-01-09 00:00:00,193
29.63,41.39216,2.009802,2023-01-09 01:00:00,194
29.63,41.39216,2.009802,2023-01-09 02:00:00,195
29.63,41.39216,2.009802,2023-01-09 03:00:00,196
29.63,41.39216,2.009802,2023-01-09 04:00:00,197
29.63,41.39216,2.009802,2023-01-09 05:00:00,198
29.63,41.39216,2.009802,2023-01-09 06:00:00,199
29.63,41.39216,2.009802,2023-01-09 07:00:00,200
29.63,41.39216,2.009802,2023-01-09 08:00:00,201
29.63,41.39216,2.009802,2023-01-09 09:00:00,202
29.63,41.39216,2.009802,2023-01-09 10:00:00,203
29.63,41.39216,2.009802,2023-01-09 11:00:00,204
29.63,41.39216,2.009802,2023-01-09 12:00:00,205
29.63,41.39216,2.009802,2023-01-09 13:00:00,206
29.63,41.39216,2.009802,2023-01-09 14:00:00,207
29.63,41.39216,2.009802,2023-01-09 15:00:00,208
29.63,41.39216,2.009802,2023-01-09 16:00:00,209
29.63,41.39216,2.009802,2023-01-09 17:00:00,210
29.63,41.39216,2.009802,2023-01-09 18:00:00,211
29.63,41.39216,2.009802,2023-01-09 19:00:00,212
29.63,41.39216,2.009802,2023-01-09 20:00:00,213
29.63,41.39216,2.009802,2023-01-09 21:00:00,214
29.63,41.39216,2.009802,2023-01-09 22:00:00,215
29.63,41.39216,2.009802,2023-01-09 23:00:00,216
29.63,41.39216,2.009802,2023-01-10 00:00:00,217
29.63,41.39216,2.009802,2023-01-10 01:00:00,218
29.63,41.39216,2.009802,2023-01-10 02:00:00,219
29.63,41.39216,2.009802,2023-01-10 03:00:00,220
29.63,41.39216,2.009802,2023-01-10 04:00:00,221
29.63,41.39216,2.009802,2023-01-10 05:00:00,222
29.63,41.39216,2.009802,2023-01-10 06:00:00,223
29.63,41.39216,2.009802,2023-01-10 07:00:00,224
29.63,41.39216,2.009802,2023-01-10 08:00:00,225
29.63,41.39216,2.009802,2023-01-10 09:00:00,226
29.63,41.39216,2.009802,2023-01-10 10:00:00,227
29.63,41.39216,2.009802,2023-01-10 11:00:00,228
29.63,41.39216,2.009802,2023-01-10 12:00:00,229
29.63,41.39216,2.009802,2023-01-10 13:00:00,230
29.63,41.39216,2.009802,2023-01-10 14:00:00,231
29.63,41.39216,2.009802,2023-01-10 15:00:00,232
29.63,41.39216,2.009802,2023-01-10 16:00:00,233
29.63,41.39216,2.009802,2023-01-10 17:00:00,234
29.63,41.39216,2.009802,2023-01-10 18:00:00,235
29.63,41.39216,2.009802,2023-01-10 19:00:00,236
29.63,41.39216,2.009802,2023-01-10 20:00:00,237
29.63,41.39216,2.009802,2023-01-10 21:00:00,238
29.63,41.39216,2.009802,2023-01-10 22:00:00,239
29.63,41.39216,2.009802,2023-01-10 23:00:00,240
29.63,41.39216,2.009802,2023-01-11 00:00:00,241
29.63,41.39216,2.009802,2023-01-11 01:00:00,242
29.63,41.39216,2.009802,2023-01-11 02:00:00,243
29.63,41.39216,2.009802,2023-01-11 03:00:00,244
29.63,41.39216,2.009802,2023-01-11 04:00:00,245
29.63,41.39216,2.009802,2023-01-11 05:00:00,246
29.63,41.39216,2.009802,2023-01-11 06:00:00,247
29.63,41.39216,2.009802,2023-01-11 07:00:00,248
29.63,41.39216,2.009802,2023-01-11 08:00:00,249
29.63,41.39216,2.009802,2023-01-11 09:00:00,250
29.63,41.39216,2.009802,2023-01-11 10:00:00,251
29.63,41.39216,2.009802,2023-01-11 11:00:00,252
29.63,41.39216,2.009802,2023-01-11 12:00:00,253
29.63,41.39216,2.009802,2023-01-11 13:00:00,254
29.63,41.39216,2.009802,2023-01-11 14:00:00,255
29.63,41.39216,2.009802,2023-01-11 15:00:00,256
29.63,41.39216,2.009802,2023-01-11 16:00:00,257
29.63,41.39216,2.009802,2023-01-11 17:00:00,258
29.63,41.39216,2.009802,2023-01-11 18:00:00,259
29.63,41.39216,2.009802,2023-01-11 19:00:00,260
29.63,41.39216,2.009802,2023-01-11 20:00:00,261
29.63,41.39216,2.009802,2023-01-11 21:00:00,262
29.63,41.39216,2.009802,2023-01-11 22:00:00,263
29.63,41.39216,2.009802,2023-01-11 23:00:00,264
29.63,41.39216,2.009802,2023-01-12 00:00:00,265
29.63,41.39216,2.009802,2023-01-12 01:00:00,266
29.63,41.39216,2.009802,2023-01-12 02:00:00,267
29.63,41.39216,2.009802,2023-01-12 03:00:00,268
29.63,41.39216,2.009802,2023-01-12 04:00:00,269
29.63,41.39216,2.009802,2023-01-12 05:00:00,270
29.63,41.39216,2.009802,2023-01-12 06:00:00,271
29.63,41.39216,2.009802,2023-01-12 07:00:00,272
29.63,41.39216,2.009802,2023-01-12 08:00:00,273
29.63,41.39216,2.009802,2023-01-12 09:00:00,274
29.63,41.39216,2.009802,2023-01-12 10:00:00,275
29.63,41.39216,2.009802,2023-01-12 11:00:00,276
29.63,41.39216,2.009802,2023-01-12 12:00:00,277
29.63,41.39216,2.009802,2023-01-12 13:00:00,278
29.63,41.39216,2.009802,2023-01-12 14:00:00,279
29.63,41.39216,2.009802,2023-01-12 15:00:00,280
29.63,41.39216,2.009802,2023-01-12 16:00:00,281
29.63,41.39216,2.009802,2023-01-12 17:00:00,282
29.63,41.39216,2.009802,2023-01-12 18:00:00,283
29.63,41.39216,2.009802,2023-01-12 19:00:00,284
29.63,41.39216,2.009802,2023-01-12 20:00:00,285
29.63,41.39216,2.009802,2023-01-12 21:00:00,286
29.63,41.39216,2.009802,2023-01-12 22:00:00,287
29.63,41.39216,2.009802,2023-01-12 23:00:00,288
29.63,41.39216,2.009802,2023-01-13 00:00:00,289
29.63,41.39216,2.009802,2023-01-13 01:00:00,290
29.63,41.39216,2.009802,2023-01-13 02:00:00,291
29.63,41.39216,2.009802,2023-01-13 03:00:00,292
29.63,41.39216,2.009802,2023-01-13 04:00:00,293
29.63,41.39216,2.009802,2023-01-13 05:00:00,294
29.63,41.39216,2.009802,2023-01-13 06:00:00,295
29.63,41.39216,2.009802,2023-01-13 07:00:00,296
29.63,41.39216,2.009802,2023-01-13 08:00:00,297
29.63,41.39216,2.009802,2023-01-13 09:00:00,298
29.63,41.39216,2.009802,2023-01-13 10:00:00,299
29.63,41.39216,2.009802,2023-01-13 11:00:00,300
29.63,41.39216,2.009802,2023-01-13 12:00:00,301
29.63,41.39216,2.009802,2023-01-13 13:00:00,302
29.63,41.39216,2.009802,2023-01-13 14:00:00,303
29.63,41.39216,2.009802,2023-01-13 15:00:00,304
29.63,41.39216,2.009802,2023-01-13 16:00:00,305
29.63,41.39216,2.009802,2023-01-13 17:00:00,306
29.63,41.39216,2.009802,2023-01-13 18:00:00,307
29.63,41.39216,2.009802,2023-01-13 19:00:00,308
29.63,41.39216,2.009802,2023-01-13 20:00:00,309
29.63,41.39216,2.009802,2023-01-13 21:00:00,310
29.63,41.39216,2.009802,2023-01-13 22:00:00,311
29.63,41.39216,2.009802,2023-01-13 23:00:00,312
29.63,41.39216,2.009802,2023-01-14 00:00:00,313
29.63,41.39216,2.009802,2023-01-14 01:00:00,314
29.63,41.39216,2.009802,2023-01-14 02:00:00,315
29.63,41.39216,2.009802,2023-01-14 03:00:00,316
29.63,41.39216,2.009802,2023-01-14 04:00:00,317
29.63,41.39216,2.009802,2023-01-14 05:00:00,318
29.63,41.39216,2.009802,2023-01-14 06:00:00,319
29.63,41.39216,2.009802,2023-01-14 07:00:00,320
29.63,41.39216,2.009802,2023-01-14 08:00:00,321
29.63,41.39216,2.009802,2023-01-14 09:00:00,322
29.63,41.39216,2.009802,2023-01-14 10:00:00,323
29.63,41.39216,2.009802,2023-01-14 11:00:00,324
29.63,41.39216,2.009802,2023-01-14 12:00:00,325
29.63,41.39216,2.009802,2023-01-14 13:00:00,326
29.63,41.39216,2.009802,2023-01-14 14:00:00,327
29.63,41.39216,2.009802,2023-01-14 15:00:00,328
29.63,41.39216,2.009802,2023-01-14 16:00:00,329
29.63,41.39216,2.009802,2023-01-14 17:00:00,330
29.63,41.39216,2.009802,2023-01-14 18:00:00,331
29.63,41.39216,2.009802,2023-01-14 19:00:00,332
29.63,41.39216,2.009802,2023-01-14 20:00:00,333
29.63,41.39216,2.009802,2023-01-14 21:00:00,334
29.63,41.39216,2.009802,2023-01-14 22:00:00,335
29.63,41.39216,2.009802,2023-01-14 23:00:00,336
29.63,41.39216,2.009802,2023-01-15 00:00:00,337
29.63,41.39216,2.009802,2023-01-15 01:00:00,338
29.63,41.39216,2.009802,2023-01-15 02:00:00,339
29.63,41.39216,2.009802,2023-01-15 03:00:00,340
29.63,41.39216,2.009802,2023-01-15 04:00:00,341
29.63,41.39216,2.009802,2023-01-15 05:00:00,342
29.63,41.39216,2.009802,2023-01-15 06:00:00,343
29.63,41.39216,2.009802,2023-01-15 07:00:00,344
29.63,41.39216,2.009802,2023-01-15 08:00:00,345
29.63,41.39216,2.009802,2023-01-15 09:00:00,346
29.63,41.39216,2.009802,2023-01-15 10:00:00,347
29.63,41.39216,2.009802,2023-01-15 11:00:00,348
29.63,41.39216,2.009802,2023-01-15 12:00:00,349
29.63,41.39216,2.009802,2023-01-15 13:00:00,350
29.63,41.39216,2.009802,2023-01-15 14:00:00,351
29.63,41.39216,2.009802,2023-01-15 15:00:00,352
29.63,41.39216,2.009802,2023-01-15 16:00:00,353
29.63,41.39216,2.009802,2023-01-15 17:00:00,354
29.63,41.39216,2.009802,2023-01-15 18:00:00,355
29.63,41.39216,2.009802,2023-01-15 19:00:00,356
29.63,41.39216,2.009802,2023-01-15 20:00:00,357
29.63,41.39216,2.009802,2023-01-15 21:00:00,358
29.63,41.39216,2.009802,2023-01-15 22:00:00,359
29.63,41.39216,2.009802,2023-01-15 23:00:00,360
29.63,41.39216,2.009802,2023-01-16 00:00:00,361
29.63,41.39216,2.009802,2023-01-16 01:00:00,362
29.63,41.39216,2.009802,2023-01-16 02:00:00,363
29.63,41.39216,2.009802,2023-01-16 03:00:00,364
29.63,41.39216,2.009802,2023-01-16 04:00:00,365
29.63,41.39216,2.009802,2023-01-16 05:00:00,366
29.63,41.39216,2.009802,2023-01-16 06:00:00,367
29.63,41.39216,2.009802,2023-01-16 07:00:00,368
29.63,41.39216,2.009802,2023-01-16 08:00:00,369
29.63,41.39216,2.009802,2023-01-16 09:00:00,370
29.63,41.39216,2.009802,2023-01-16 10:00:00,371
29.63,41.39216,2.009802,2023-01-16 11:00:00,372
29.63,41.39216,2.009802,2023-01-16 12:00:00,373
29.63,41.39216,2.009802,2023-01-16 13:00:00,374
29.63,41.39216,2.009802,2023-01-16 14:00:00,375
29.63,41.39216,2.009802,2023-01-16 15:00:00,376
29.63,41.39216,2.009802,2023-01-16 16:00:00,377
29.63,41.39216,2.009802,2023-01-16 17:00:00,378
29.63,41.39216,2.009802,2023-01-16 18:00:00,379
29.63,41.39216,2.009802,2023-01-16 19:00:00,380
29.63,41.39216,2.009802,2023-01-16 20:00:00,381
29.63,41.39216,2.009802,2023-01-16 21:00:00,382
29.63,41.39216,2.009802,2023-01-16 22:00:00,383
29.63,41.39216,2.009802,2023-01-16 23:00:00,384
29.63,41.39216,2.009802,2023-01-17 00:00:00,385
29.63,41.39216,2.009802,2023-01-17 01:00:00,386
29.63,41.39216,2.009802,2023-01-17 02:00:00,387
29.63,41.39216,2.009802,2023-01-17 03:00:00,388
29.63,41.39216,2.009802,2023-01-17 04:00:00,389
29.63,41.39216,2.009802,2023-01-17 05:00:00,390
29.63,41.39216,2.009802,2023-01-17 06:00:00,391
29.63,41.39216,2.009802,2023-01-17 07:00:00,392
29.63,41.39216,2.009802,2023-01-17 08:00:00,393
29.63,41.39216,2.009802,2023-01-17 09:00:00,394
29.63,41.39216,2.009802,2023-01-17 10:00:00,395
29.63,41.39216,2.009802,2023-01-17 11:00:00,396
29.63,41.39216,2.009802,2023-01-17 12:00:00,397
29.63,41.39216,2.009802,2023-01-17 13:00:00,398
29.63,41.39216,2.009802,2023-01-17 14:00:00,399
29.63,41.39216,2.009802,2023-01-17 15:00:00,400
29.63,41.39216,2.009802,2023-01-17 16:00:00,401
29.63,41.39216,2.009802,2023-01-17 17:00:00,402
29.63,41.39216,2.009802,2023-01-17 18:00:00,403
29.63,41.39216,2.009802,2023-01-17 19:00:00,404
29.63,41.39216,2.009802,2023-01-17 20:00:00,405
29.63,41.39216,2.009802,2023-01-17 21:00:00,406
29.63,41.39216,2.009802,2023-01-17 22:00:00,407
29.63,41.39216,2.009802,2023-01-17 23:00:00,408
29.63,41.39216,2.009802,2023-01-18 00:00:00,409
29.63,41.39216,2.009802,2023-01-18 01:00:00,410
29.63,41.39216,2.009802,2023-01-18 02:00:00,411
29.63,41.39216,2.009802,2023-01-18 03:00:00,412
29.63,41.39216,2.009802,2023-01-18 04:00:00,413
29.63,41.39216,2.009802,2023-01-18 05:00:00,414
29.63,41.39216,2.009802,2023-01-18 06:00:00,415
29.63,41.39216,2.009802,2023-01-18 07:00:00,416
29.63,41.39216,2.009802,2023-01-18 08:00:00,417
29.63,41.39216,2.009802,2023-01-18 09:00:00,418
29.63,41.39216,2.009802,2023-01-18 10:00:00,419
29.63,41.39216,2.009802,2023-01-18 11:00:00,420
29.63,41.39216,2.009802,2023-01-18 12:00:00,421
29.63,41.39216,2.009802,2023-01-18 13:00:00,422
29.63,41.39216,2.009802,2023-01-18 14:00:00,423
29.63,41.39216,2.009802,2023-01-18 15:00:00,424
29.63,41.39216,2.009802,2023-01-18 16:00:00,425
29.63,41.39216,2.009802,2023-01-18 17:00:00,426
29.63,41.39216,2.009802,2023-01-18 18:00:00,427
29.63,41.39216,2.009802,2023-01-18 19:00:00,428
29.63,41.39216,2.009802,2023-01-18 20:00:00,429
29.63,41.39216,2.009802,2023-01-18 21:00:00,430
29.63,41.39216,2.009802,2023-01-18 22:00:00,431
29.63,41.39216,2.009802,2023-01-18 23:00:00,432
29.63,41.39216,2.009802,2023-01-19 00:00:00,433
29.63,41.39216,2.009802,2023-01-19 01:00:00,434
29.63,41.39216,2.009802,2023-01-19 02:00:00,435
29.63,41.39216,2.009802,2023-01-19 03:00:00,436
29.63,41.39216,2.009802,2023-01-19 04:00:00,437
29.63,41.39216,2.009802,2023-01-19 05:00:00,438
29.63,41.39216,2.009802,2023-01-19 06:00:00,439
29.63,41.39216,2.009802,2023-01-19 07:00:00,440
29.63,41.39216,2.009802,2023-01-19 08:00:00,441
29.63,41.39216,2.009802,2023-01-19 09:00:00,442
29.63,41.39216,2.009802,2023-01-19 10:00:00,443
29.63,41.39216,2.009802,2023-01-19 11:00:00,444
29.63,41.39216,2.009802,2023-01-19 12:00:00,445
29.63,41.39216,2.009802,2023-01-19 13:00:00,446
29.63,41.39216,2.009802,2023-01-19 14:00:00,447
29.63,41.39216,2.009802,2023-01-19 15:00:00,448
29.63,41.39216,2.009802,2023-01-19 16:00:00,449
29.63,41.39216,2.009802,2023-01-19 17:00:00,450
29.63,41.39216,2.009802,2023-01-19 18:00:00,451
29.63,41.39216,2.009802,2023-01-19 19:00:00,452
29.63,41.39216,2.009802,2023-01-19 20:00:00,453
29.63,41.39216,2.009802,2023-01-19 21:00:00,454
29.63,41.39216,2.009802,2023-01-19 22:00:00,455
29.63,41.39216,2.009802,2023-01-19 23:00:00,456
29.63,41.39216,2.009802,2023-01-20 00:00:00,457
29.63,41.39216,2.009802,2023-01-20 01:00:00,458
29.63,41.39216,2.009802,2023-01-20 02:00:00,459
29.63,41.39216,2.009802,2023-01-20 03:00:00,460
29.63,41.39216,2.009802,2023-01-20 04:00:00,461
29.63,41.39216,2.009802,2023-01-20 05:00:00,462
29.63,41.39216,2.009802,2023-01-20 06:00:00,463
29.63,41.39216,2.009802,2023-01-20 07:00:00,464
29.63,41.39216,2.009802,2023-01-20 08:00:00,465
29.63,41.39216,2.009802,2023-01-20 09:00:00,466
29.63,41.39216,2.009802,2023-01-20 10:00:00,467
29.63,41.39216,2.009802,2023-01-20 11:00:00,468
29.63,41.39216,2.009802,2023-01-20 12:00:00,469
29.63,41.39216,2.009802,2023-01-20 13:00:00,470
29.63,41.39216,2.009802,2023-01-20 14:00:00,471
29.63,41.39216,2.009802,2023-01-20 15:00:00,472
29.63,41.39216,2.009802,2023-01-20 16:00:00,473
29.63,41.39216,2.009802,2023-01-20 17:00:00,474
29.63,41.39216,2.009802,2023-01-20 18:00:00,475
29.63,41.39216,2.009802,2023-01-20 19:00:00,476
29.63,41.39216,2.009802,2023-01-20 20:00:00,477
29.63,41.39216,2.009802,2023-01-20 21:00:00,478
29.63,41.39216,2.009802,2023-01-20 22:00:00,479
29.63,41.39216,2.009802,2023-01-20 23:00:00,480
29.63,41.39216,2.009802,2023-01-21 00:00:00,481
